participant_id,event,time,condition,title,artist,trial,session,music_evoked_affect,mem_positive,mem_vivid,spont_memory,mem_coincidence,artist_exposure_rating,familiarity,childhood_exposure,adolescence_exposure,young_adult_exposure,adult_present_exposure,clip_liking,uri
40,A moment when you realized you were good at something in childhood,child,U,Highway Song,Patty Griffin,13,1,4,7,5,n,NA,NA,1,1,1,1,1,1,NA
40,A memorable playdate with a childhood friend,child,U,Take Me Home,Jose James,14,1,5,5,6,n,NA,NA,2,1,1,1,1,2,NA
40,A time with a babysitter you had during childhood,child,U,Hold You Back,JC Brooks & The Uptown Sound,15,1,4,5,5,n,NA,NA,1,1,1,1,1,1,NA
40,A big accomplishment at work in your 20's,adult,F,(You're) Having My Baby,Paul Anka,1,2,7,6,4,y,1,4,5,1,1,3,2,3,spotify:track:5PuAFxKmqG72uKyoo11zpQ
40,Opening up your first bank account,adult,F,I'm Your Boogie Man,KC and the Sunshine Band,2,2,4,3,4,n,NA,3,3,1,1,1,1,1,spotify:track:6mjlbRIgMTf2nqY0kq1rOJ
40,Your college graduation,adult,F,Dancing Queen,ABBA,3,2,7,6,6,y,1,4,5,1,1,4,3,5,spotify:track:0GjEhVFGZW8afUYGChu3Rr
40,A moment with your best friend in your 20's,adult,F,Band On The Run,Paul McCartney,4,2,7,7,6,y,1,5,4,1,1,2,1,3,spotify:track:1doJfrWv3Ag55Thr9GQ4wM
40,A memorable date in your 20's,adult,F,Angie Baby,Helen Reddy,5,2,3,6,5,y,1,4,4,1,2,2,1,2,spotify:track:7Jx87mZSCjUWlVDCLiRFK6
40,First day of junior/high school,adol,F,Aquarius / Let the Sunshine In (The Flesh Failures) [Remastered],The 5th Dimension,6,2,7,7,6,n,NA,5,5,1,4,4,2,4,spotify:track:0HZlND4giwzgolBpaNIRGV
40,A time going to a movie in junior/high school,adol,F,(They Long To Be) Close To You,The Carpenters,7,2,5,5,5,n,NA,5,5,1,4,3,1,4,spotify:track:2kyVQg00pphEufGT59M2XH
40,A time you did a specific chore for your parents,adol,F,Hey Jude - Remastered 2009,The Beatles,8,2,5,7,6,n,NA,5,5,1,3,4,3,4,spotify:track:3m7V717IKZqZLW5qUIOxdD
40,A moment with your high school best friend,adol,F,Bridge Over Troubled Water,Simon & Garfunkel,9,2,5,4,4,y,1,5,5,1,1,4,4,5,spotify:track:6l8EbYRtQMgKOyc1gcDHF9
40,A slumber party in junior/high school,adol,F,Suspicious Minds,Elvis Presley,10,2,5,7,5,y,1,5,4,1,1,3,1,3,spotify:track:1H5IfYyIIAlgDX8zguUzns
40,An activity you did in elementary school,child,F,Cathy's Clown,The Everly Brothers,11,2,4,3,3,n,NA,3,2,1,1,1,1,2,spotify:track:1MA9StLzlFftLbuqOmoWij
40,A lesson in religious school as a child,child,F,Lonely Boy,Paul Anka,12,2,4,6,5,n,NA,4,2,1,1,1,2,2,spotify:track:4kh2S9hRpPvoF9JkwZcYGN
40,A time playing an outdoor game during childhood,child,F,It's Now or Never,Elvis Presley,13,2,5,4,4,y,1,5,4,1,2,2,1,3,spotify:track:1XunTmhOcj3xwh4b8P3isX
40,A time participating in a particular elementary school play,child,F,Can't Get Used to Losing You - Single Version,Andy Williams,14,2,5,5,4,y,1,5,4,1,2,2,1,3,spotify:track:41zpWL98BsYKP5nvtdTM5z
40,A time hearing a favorite bedtime story as a child,child,F,Surfin' U.S.A. - Remastered,The Beach Boys,15,2,6,7,5,n,NA,4,5,1,3,3,1,3,spotify:track:0wz1LjDb9ZNEYwOmDJ3Q4b
40,A wedding you attended in your 20's,adult,C,15,no music,1,3,3,7,6,y,1,NA,NA,NA,NA,NA,NA,NA,NA
40,First time voting,adult,C,10,no music,2,3,1,4,1,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,A time picking up a new hobby in your 20's,adult,C,4,no music,3,3,3,7,4,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,A time cooking in your 20's,adult,C,13,no music,4,3,5,4,2,y,1,NA,NA,NA,NA,NA,NA,NA,NA
40,A night at a bar or party in college,adult,C,6,no music,5,3,4,7,5,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,A moment with your high school girlfriend/boyfriend,adol,C,7,no music,6,3,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,A religious ceremony during your adolescence,adol,C,12,no music,7,3,1,6,6,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,The day when you moved houses during junior/high school,adol,C,11,no music,8,3,1,6,4,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,An event with you favorite teacher in junior/high school,adol,C,3,no music,9,3,1,5,4,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,A time giving a presentation in junior/high school,adol,C,8,no music,10,3,1,6,5,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,A time when you played make-believe,child,C,14,no music,11,3,1,5,4,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,An elementary school field-trip,child,C,1,no music,12,3,2,3,3,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,Getting your first childhood pet,child,C,5,no music,13,3,2,3,4,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,Your first religious ceremony,child,C,2,no music,14,3,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,A moment when a parent read to you in childhood,child,C,9,no music,15,3,1,4,2,y,1,NA,NA,NA,NA,NA,NA,NA,NA
41,The day when you moved houses during junior/high school,adol,C,5,no music,1,1,4,2,6,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,A moment with your high school girlfriend/boyfriend,adol,C,13,no music,2,1,5,7,6,y,1,NA,NA,NA,NA,NA,NA,NA,NA
41,A halloween during high school,adol,C,12,no music,3,1,7,7,5,y,1,NA,NA,NA,NA,NA,NA,NA,NA
41,A time when you drank with friends in junior/high school,adol,C,7,no music,4,1,4,3,6,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,A time trying cigarettes or drugs in high school,adol,C,3,no music,5,1,3,4,6,y,3,NA,NA,NA,NA,NA,NA,NA,NA
41,First time you or a friend swore in front of an adult,child,C,11,no music,6,1,4,7,7,y,1,NA,NA,NA,NA,NA,NA,NA,NA
41,Getting your first childhood pet,child,C,4,no music,7,1,3,2,5,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,Your elementary school graduation,child,C,1,no music,8,1,4,1,5,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,A moment when you played dolls/toys with a friend,child,C,9,no music,9,1,7,7,6,y,1,NA,NA,NA,NA,NA,NA,NA,NA
41,A moment when a parent read to you in childhood,child,C,14,no music,10,1,4,7,5,y,1,NA,NA,NA,NA,NA,NA,NA,NA
41,A work-related trip in your 20's,adult,C,8,no music,11,1,2,5,3,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,Your first formal job interview,adult,C,6,no music,12,1,1,1,7,y,4,NA,NA,NA,NA,NA,NA,NA,NA
41,The birth or adoption of your first child,adult,C,2,no music,13,1,4,3,7,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,A big accomplishment at work in your 20's,adult,C,10,no music,14,1,4,2,7,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,A career advancement or promotion in your 20's,adult,C,15,no music,15,1,7,2,2,y,5,NA,NA,NA,NA,NA,NA,NA,NA
41,A time giving a presentation in junior/high school,adol,F,I Can't Get Next To You,The Temptations,1,2,7,7,4,y,2,5,5,1,3,4,1,4,spotify:track:6aL6pPBaTMGgM558mplSnj
41,A moment when a parent comforted you when you were a teenager,adol,F,I'll Never Fall In Love Again,Tom Jones,2,2,3,7,7,y,3,4,5,1,3,3,2,4,spotify:track:58Ly06zgtkWvejRVrRyZaV
41,A moment with your high school best friend,adol,F,Bridge Over Troubled Water,Simon & Garfunkel,3,2,4,6,7,n,NA,4,5,1,4,3,1,5,spotify:track:6l8EbYRtQMgKOyc1gcDHF9
41,A time you did a specific chore for your parents,adol,F,Hey Jude - Remastered 2009,The Beatles,4,2,5,3,6,y,1,5,5,1,5,4,4,5,spotify:track:3m7V717IKZqZLW5qUIOxdD
41,A time breaking the rules of your parents as a teen,adol,F,American Woman,The Guess Who,5,2,3,0,0,n,NA,5,2,1,3,3,2,3,spotify:track:3LQPTJEqOfljGBxmpgUnoC
41,A time playing an outdoor game during childhood,child,F,I Can't Stop Loving You,Ray Charles,6,2,6,6,3,y,1,3,5,1,3,4,4,5,spotify:track:0lKNhJylqHrHdQBzmFN73Y
41,Losing a tooth/a visit from the tooth fairy,child,F,"Puff, the Magic Dragon - Remastered","Peter, Paul and Mary",7,2,2,1,4,y,4,4,5,4,3,1,1,5,spotify:track:7raciFPVU5VuHmqVbw2c1h
41,A time with a babysitter you had during childhood,child,F,Lonely Boy,Paul Anka,8,2,2,4,2,n,NA,3,5,1,5,2,1,3,spotify:track:4kh2S9hRpPvoF9JkwZcYGN
41,An activity you did in elementary school,child,F,Can't Get Used to Losing You - Single Version,Andy Williams,9,2,5,7,7,y,2,3,5,3,4,2,1,5,spotify:track:41zpWL98BsYKP5nvtdTM5z
41,A time when you played make-believe,child,F,Breaking Up Is Hard to Do - 1962 version,Neil Sedaka,10,2,3,6,5,y,4,3,5,1,3,1,1,4,spotify:track:2x6pbpjVGjiWCcH89IK8AX
41,Your first day at a job after college/high school,adult,F,Dreams,Fleetwood Mac,11,2,3,4,6,n,NA,4,5,1,1,3,3,4,spotify:track:1lbXEepatjRVjoG8pZMtdp
41,A time when you did community service in your 20's,adult,F,Love Will Keep Us Together,Captain & Tennille,12,2,6,5,5,n,NA,4,5,1,3,2,1,2,spotify:track:4pCNJwixy2ImFncaPY2yE2
41,Moving into your first home after your parents house or dorm,adult,F,I Write the Songs,Barry Manilow,13,2,2,1,2,y,1,5,5,1,1,1,1,2,spotify:track:12FZTFRyd4RBzvKf8RB0zO
41,A halloween in your 20's,adult,F,Sir Duke,Stevie Wonder,14,2,6,6,5,n,NA,4,5,1,3,3,2,4,spotify:track:2udw7RDkldLFIPG9WYdVtT
41,A memorable party in your 20's,adult,F,Shining Star,"Earth, Wind & Fire",15,2,4,2,7,y,1,4,5,1,5,5,2,5,spotify:track:0RgcOUQg4qYAEt9RIdf3oB
41,A slumber party in junior/high school,adol,U,Highway Song,Patty Griffin,1,3,2,5,6,n,NA,NA,1,1,1,1,1,1,NA
41,First time you taught someone younger than you how to do something,adol,U,99 Cent Dreams,Eli Paperboy Reed,2,3,7,4,5,y,5,NA,1,1,1,1,1,4,NA
41,Your first date or first kiss,adol,U,Blackeyedsusan,Jose James,3,3,6,3,2,n,NA,NA,2,1,1,1,3,3,NA
41,Going to a wedding as a teenager,adol,U,Packin' Up,Darondo,4,3,2,3,5,n,NA,NA,1,1,1,1,1,3,NA
41,A time when you stood up for someone in junior/high school,adol,U,Be Thou By My Side,Holy Hive,5,3,6,4,5,n,NA,NA,1,1,1,1,1,2,NA
41,A time playing a game with a sibling in childhood,child,U,My Best Year,The Solids,6,3,2,5,2,n,NA,NA,1,1,1,1,1,2,NA
41,A celebration of your own birthday during childhood,child,U,Hold You Back,JC Brooks & The Uptown Sound,7,3,3,5,6,n,NA,NA,1,1,1,1,1,4,NA
41,A memorable playdate with a childhood friend,child,U,Ghosts in the Walls,Tommy Allen,8,3,4,5,5,y,1,NA,1,1,1,1,1,2,NA
41,A time when you watched a movie/tv show with family as a child,child,U,Baby Don't Cry,Jose James,9,3,2,6,6,n,NA,NA,1,1,1,1,1,2,NA
41,A friend's birthday party in elementary school,child,U,Summer Breeze,The Sha La Das,10,3,1,2,3,n,NA,NA,1,1,1,1,1,2,NA
41,Your wedding,adult,U,Mm-Hmm,The James Hunter Six,11,3,4,5,6,n,NA,NA,1,1,1,1,1,3,NA
41,A day when you helped a friend move residence,adult,U,Listen to My Song,Darondo,12,3,3,2,3,n,NA,NA,1,1,1,1,1,3,NA
41,A time cooking in your 20's,adult,U,Said She Would,Eli Paperboy Reed,13,3,5,6,6,n,NA,NA,4,1,2,2,1,3,NA
41,A moment with your best friend in your 20's,adult,U,Some Earthly Delights,Chris Robinson Brotherhood,14,3,2,1,3,n,NA,NA,1,1,1,1,1,4,NA
41,A memorable date in your 20's,adult,U,Take Me Home,Jose James,15,3,4,0,0,n,NA,NA,2,1,2,3,1,3,NA
42,A time when you watched a movie/tv show with family as a child,child,U,Little Bit of Something,Pimps of Joytime,1,1,7,7,5,n,NA,NA,1,1,1,1,1,2,NA
42,Losing a tooth/a visit from the tooth fairy,child,U,Charlie Love,The Sweet Vandals,2,1,7,7,5,n,NA,NA,1,1,1,1,1,2,NA
42,A time with a babysitter you had during childhood,child,U,Let Me Be Your Lovemaker,Humble Pie,3,1,4,5,7,n,NA,NA,1,1,1,1,1,2,NA
42,Your first religious ceremony,child,U,If You Wanna Stay A While,Brian Dunne,4,1,4,6,6,n,NA,NA,2,1,2,1,1,2,NA
42,Birth or adoption of your younger sibling,child,U,Summer Breeze,The Sha La Das,5,1,5,7,7,n,NA,NA,1,1,1,1,1,1,NA
42,A halloween in your 20's,adult,U,Said She Would,Eli Paperboy Reed,6,1,6,1,6,n,NA,NA,1,1,1,1,1,3,NA
42,The day when you/your partner found out you were going to have a child,adult,U,Blackeyedsusan,Jose James,7,1,4,7,7,n,NA,NA,1,1,1,1,1,2,NA
42,A memorable date in your 20's,adult,U,Grassy Trails,David Quinn,8,1,4,1,7,n,NA,NA,1,1,1,1,1,1,NA
42,A memorable party in your 20's,adult,U,All About You,Kat Wright,9,1,3,7,7,y,1,NA,2,1,1,1,1,3,NA
42,A day when you helped a friend move residence,adult,U,That's The Way I Am,The Sweet Vandals,10,1,4,6,7,n,NA,NA,1,1,1,1,1,3,NA
42,A halloween during high school,adol,U,Big Discount,Karrin Allyson,11,1,5,7,5,y,1,NA,1,1,1,1,1,3,NA
42,A time you did a specific chore for your parents,adol,U,Sending Love from Mars,Skin & Bones,12,1,4,7,6,n,NA,NA,1,1,1,1,1,2,NA
42,First time you taught someone younger than you how to do something,adol,U,Let It Fall,Chris Robinson Brotherhood,13,1,4,7,5,n,NA,NA,1,1,1,1,1,1,NA
42,A time breaking the rules of your parents as a teen,adol,U,My Best Year,The Solids,14,1,5,2,6,n,NA,NA,1,1,1,1,1,2,NA
42,A slumber party in junior/high school,adol,U,Take Me Home,Jose James,15,1,2,3,5,y,3,NA,1,1,1,1,1,3,NA
42,A moment when you played dolls/toys with a friend,child,C,8,no music,1,2,4,5,6,y,1,NA,NA,NA,NA,NA,NA,NA,NA
42,A memorable playdate with a childhood friend,child,C,1,no music,2,2,7,7,7,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,A lesson in religious school as a child,child,C,14,no music,3,2,6,3,7,y,1,NA,NA,NA,NA,NA,NA,NA,NA
42,A time playing an outdoor game during childhood,child,C,7,no music,4,2,3,5,6,y,1,NA,NA,NA,NA,NA,NA,NA,NA
42,A snow-day (or other weather-related cancellation) in elementary school,child,C,13,no music,5,2,4,5,7,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,Proposing to/being proposed to by your partner,adult,C,11,no music,6,2,4,7,7,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,A moment on a honeymoon,adult,C,9,no music,7,2,5,7,7,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,Your wedding,adult,C,15,no music,8,2,5,7,7,y,1,NA,NA,NA,NA,NA,NA,NA,NA
42,Moving into your first home after your parents house or dorm,adult,C,4,no music,9,2,2,7,7,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,A moment with your best friend in your 20's,adult,C,6,no music,10,2,6,7,6,y,2,NA,NA,NA,NA,NA,NA,NA,NA
42,Going to a wedding as a teenager,adol,C,3,no music,11,2,6,6,5,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,A time giving a presentation in junior/high school,adol,C,2,no music,12,2,6,5,5,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,A friend's birthday party in high school,adol,C,12,no music,13,2,2,1,6,y,1,NA,NA,NA,NA,NA,NA,NA,NA
42,A moment you acted on a first crush as a teen,adol,C,10,no music,14,2,4,7,7,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,Your first date or first kiss,adol,C,5,no music,15,2,5,7,6,y,1,NA,NA,NA,NA,NA,NA,NA,NA
42,A time when you played make-believe,child,F,Love Letters In The Sand,Pat Boone,1,3,7,7,5,y,1,5,5,1,3,2,1,3,spotify:track:6I3bK0tihjv6EzeLhzBKbn
42,A time playing a game with a sibling in childhood,child,F,Don't Let The Stars Get In Your Eyes,Perry Como,2,3,7,6,5,y,1,5,4,2,2,1,1,3,spotify:track:0aRO8owjwQbcVRLfL3zR0U
42,Your elementary school graduation,child,F,My Prayer,The Platters,3,3,7,7,6,n,NA,5,5,1,3,2,1,4,spotify:track:03gRaxva5dYAlwcyzLXoO4
42,An activity you did in elementary school,child,F,Don't Be Cruel,Elvis Presley,4,3,7,7,6,y,1,5,5,1,4,2,1,4,spotify:track:4zzXm1QJQXWLyUfFhWZBRg
42,A moment when a parent read to you in childhood,child,F,Blueberry Hill - Remastered 2002,Fats Domino,5,3,7,7,6,y,1,5,5,4,3,1,1,5,spotify:track:2NkAoxQOr6MGdMB5JDTU81
42,A sporting event or concert in your 20's,adult,F,Bridge Over Troubled Water,Simon & Garfunkel,6,3,7,7,6,y,1,5,5,1,4,4,3,5,spotify:track:6l8EbYRtQMgKOyc1gcDHF9
42,A wedding you attended in your 20's,adult,F,(They Long To Be) Close To You,The Carpenters,7,3,6,4,6,n,NA,5,5,1,5,3,2,4,spotify:track:2kyVQg00pphEufGT59M2XH
42,A bachelorette or bachelor party,adult,F,Joy To The World,Three Dog Night,8,3,7,6,7,y,1,5,5,1,3,4,2,4,spotify:track:1Sqcqzfgv5oB2nPcVGw6cp
42,A time cooking in your 20's,adult,F,Hey Jude - Remastered 2009,The Beatles,9,3,6,7,7,y,1,5,5,1,4,4,3,5,spotify:track:3m7V717IKZqZLW5qUIOxdD
42,The birth or adoption of your first child,adult,F,Aquarius / Let the Sunshine In (The Flesh Failures) [Remastered],The 5th Dimension,10,3,7,7,7,y,1,5,5,1,1,4,1,4,spotify:track:0HZlND4giwzgolBpaNIRGV
42,A moment with your high school girlfriend/boyfriend,adol,F,You've Lost That Lovin' Feelin' - Single Version,The Righteous Brothers,11,3,7,7,6,y,3,5,5,1,4,4,1,5,spotify:track:4r1YRZuf1XYNDx9Zzednk9
42,Going to prom or homecoming dance,adol,F,I Want To Hold Your Hand - Remastered 2009,The Beatles,12,3,7,7,6,y,3,5,5,1,5,4,3,5,spotify:track:5Qe7NHxeLAn8KoLTNLSdwe
42,A moment with your high school best friend,adol,F,Surfin' U.S.A. - Remastered,The Beach Boys,13,3,7,7,5,y,1,5,5,1,4,2,1,4,spotify:track:0wz1LjDb9ZNEYwOmDJ3Q4b
42,The day when you moved houses during junior/high school,adol,F,"I Can't Help Myself (Sugar Pie, Honey Bunch)",The Four Tops,14,3,7,2,4,y,1,5,5,1,4,3,1,5,spotify:track:6b6IMqP565TbtFFZg9iFf3
42,A time trying cigarettes or drugs in high school,adol,F,"Oh, Pretty Woman",Roy Orbison,15,3,6,5,5,n,NA,5,5,1,4,3,1,4,spotify:track:48i055G1OT5KxGGftwFxWy
43,Your first date or first kiss,adol,U,Los Angeles,Dougie Poole,1,1,5,2,2,n,NA,NA,1,1,1,1,1,2,NA
43,A moment you acted on a first crush as a teen,adol,U,99 Cent Dreams,Eli Paperboy Reed,2,1,6,6,6,n,NA,NA,1,1,1,1,1,4,NA
43,A friend's birthday party in high school,adol,U,Charlie Love,The Sweet Vandals,3,1,7,6,5,n,NA,NA,3,1,2,3,3,3,NA
43,Going to a wedding as a teenager,adol,U,She Shares My Blanket,Chris Robinson Brotherhood,4,1,4,7,7,n,NA,NA,2,1,1,1,1,3,NA
43,A time breaking the rules of your parents as a teen,adol,U,Packin' Up,Darondo,5,1,6,5,6,y,1,NA,2,1,2,1,2,3,NA
43,A car ride as a child,child,U,Said She Would,Eli Paperboy Reed,6,1,6,7,7,y,1,NA,3,1,3,3,4,4,NA
43,A trip to the zoo as a child,child,U,Summer Breeze,The Sha La Das,7,1,7,5,5,y,1,NA,4,1,1,3,3,4,NA
43,A memorable playdate with a childhood friend,child,U,A Minute of Your Time,Humble Pie,8,1,5,6,7,n,NA,NA,2,1,1,1,1,2,NA
43,A time playing an outdoor game during childhood,child,U,Bummer,Tino Drima,9,1,4,2,6,n,NA,NA,1,1,1,1,1,2,NA
43,A trip out to the see a movie or another performance as a child,child,U,"On My Mind, In My Heart",Jesse Dee,10,1,7,7,6,y,1,NA,2,1,1,3,3,4,NA
43,A time at a casino in your 20's,adult,U,Baby Don't Cry,Jose James,11,1,6,5,5,n,NA,NA,3,1,3,2,3,3,NA
43,Your first day at a job after college/high school,adult,U,Take Me Home,Jose James,12,1,6,5,4,y,1,NA,2,1,2,3,3,4,NA
43,A sporting event or concert in your 20's,adult,U,My Best Year,The Solids,13,1,4,5,6,y,1,NA,1,1,1,1,1,2,NA
43,A time driving cross-country during your 20's,adult,U,Highway Song,Patty Griffin,14,1,4,7,7,n,NA,NA,1,1,1,1,1,2,NA
43,A time cooking in your 20's,adult,U,"Ex Boyfriend - Live Session, Cleveland, OH, 2016",Jam in the Van,15,1,6,5,5,n,NA,NA,3,1,2,3,3,3,NA
43,A time going to a movie in junior/high school,adol,C,14,no music,1,2,4,4,2,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,A Bar/Bat Mitzvah,adol,C,9,no music,2,2,5,6,6,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,A visit to vacation home during junior/ high school,adol,C,7,no music,3,2,3,7,6,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,A slumber party in junior/high school,adol,C,8,no music,4,2,5,6,6,y,1,NA,NA,NA,NA,NA,NA,NA,NA
43,A time when you drank with friends in junior/high school,adol,C,12,no music,5,2,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,A trip to an amusement park as a child,child,C,1,no music,6,2,5,5,5,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,A time when you watched a movie/tv show with family as a child,child,C,6,no music,7,2,6,5,6,y,1,NA,NA,NA,NA,NA,NA,NA,NA
43,A lesson in Sunday school (Or other religious lessons) as a child,child,C,13,no music,8,2,3,6,5,y,1,NA,NA,NA,NA,NA,NA,NA,NA
43,A time when you played make-believe,child,C,3,no music,9,2,3,6,5,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,A time eating a favorite meal your parents prepared for you as a child,child,C,10,no music,10,2,6,7,6,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,Moving into your first home after your parents house or dorm,adult,C,15,no music,11,2,4,6,5,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,A career advancement or promotion in your 20's,adult,C,11,no music,12,2,3,5,5,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,Proposing to/being proposed to by your partner,adult,C,2,no music,13,2,2,6,6,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,Your wedding,adult,C,5,no music,14,2,2,7,7,y,1,NA,NA,NA,NA,NA,NA,NA,NA
43,A bachelorette or bachelor party,adult,C,4,no music,15,2,4,4,2,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,A moment with your high school girlfriend/boyfriend,adol,F,Light My Fire,The Doors,1,3,7,6,6,y,2,4,5,1,3,3,3,4,spotify:track:5uvosCdMlFdTXhoazkTI5R
43,A moment with your high school best friend,adol,F,Love Is Here And Now You're Gone,The Supremes,2,3,6,5,5,y,1,5,5,1,3,4,4,5,spotify:track:4KUGhh0lsJ8GxQJ1Um8UrB
43,First time you taught someone younger than you how to do something,adol,F,I Can't Get Next To You,The Temptations,3,3,7,0,0,0,NA,4,5,1,4,4,3,5,spotify:track:6aL6pPBaTMGgM558mplSnj
43,A time when you stood up for someone in junior/high school,adol,F,Aquarius / Let the Sunshine In (The Flesh Failures) [Remastered],The 5th Dimension,4,3,6,2,5,y,1,4,4,1,1,3,4,4,spotify:track:0HZlND4giwzgolBpaNIRGV
43,A time trying cigarettes or drugs in high school,adol,F,Honky Tonk Women - Mono Version,The Rolling Stones,5,3,4,5,6,n,NA,4,4,1,1,3,4,4,spotify:track:4z7OCDAAIZxfzQ6qyUSx1O
43,A moment when a parent read to you in childhood,child,F,Night,Jackie Wilson,6,3,3,5,6,n,NA,3,2,1,1,2,2,1,spotify:track:0GAXsJkYFTXhw6Rs3QWFBq
43,Losing a tooth/a visit from the tooth fairy,child,F,I Can't Stop Loving You,Ray Charles,7,3,4,7,6,n,NA,4,4,2,3,2,3,3,spotify:track:0lKNhJylqHrHdQBzmFN73Y
43,A time recieving a holiday present in childhood,child,F,The Wanderer,Dion,8,3,5,7,6,y,1,3,4,1,3,4,3,4,spotify:track:0tk8p69r1Ed2OuqiXxHdAQ
43,A moment when you played dolls/toys with a friend,child,F,Twistin' The Night Away,Sam Cooke,9,3,6,3,5,y,1,3,5,1,3,3,4,4,spotify:track:6oghHwPUNXcIg3VxMCkheG
43,A (particular) event on the playground,child,F,Soldier Boy,The Shirelles,10,3,4,3,5,n,NA,3,4,1,3,3,2,3,spotify:track:6ALjtLi9T1e5eNIvOkdJTm
43,A vacation in your 20s,adult,F,Sir Duke,Stevie Wonder,11,3,6,5,3,n,NA,4,5,1,3,3,4,4,spotify:track:2udw7RDkldLFIPG9WYdVtT
43,The day when you/your partner found out you were going to have a child,adult,F,Shining Star,"Earth, Wind & Fire",12,3,6,0,0,0,NA,4,4,1,3,3,4,4,spotify:track:0RgcOUQg4qYAEt9RIdf3oB
43,A wedding you attended in your 20's,adult,F,Best Thing That Ever Happened to Me,Gladys Knight & the Pips,13,3,6,5,5,n,NA,4,4,1,2,2,4,4,spotify:track:3j3755RU3R30QAD83LbW26
43,A moment on a honeymoon,adult,F,I'm Your Boogie Man,KC and the Sunshine Band,14,3,6,7,6,n,NA,4,4,1,2,2,4,4,spotify:track:6mjlbRIgMTf2nqY0kq1rOJ
43,The birth or adoption of your first child,adult,F,Bohemian Rhapsody - Remastered 2011,Queen,15,3,6,4,6,y,1,4,5,1,1,3,4,4,spotify:track:1AhDOtG9vPSOmsWgNW0BEY
44,A moment with your best friend in your 20's,adult,U,Grassy Trails,David Quinn,1,1,4,7,5,n,NA,NA,1,1,1,1,1,4,NA
44,A halloween in your 20's,adult,U,Right Here Right Now,Karrin Allyson,2,1,6,5,4,n,NA,NA,1,1,1,1,1,5,NA
44,A memorable date in your 20's,adult,U,Those Years Are Over,The Sha La Das,3,1,5,7,7,n,NA,NA,1,1,1,1,1,3,NA
44,A bachelorette or bachelor party,adult,U,Packin' Up,Darondo,4,1,5,5,4,n,NA,NA,1,1,1,1,1,4,NA
44,A day when you helped a friend move residence,adult,U,Summer Breeze,The Sha La Das,5,1,4,4,2,n,NA,NA,1,1,1,1,1,3,NA
44,A moment you acted on a first crush as a teen,adol,U,Let Me Be Your Lovemaker,Humble Pie,6,1,4,4,3,n,NA,NA,2,1,1,3,1,3,NA
44,Your first date or first kiss,adol,U,Tryin',Eli Paperboy Reed,7,1,4,3,5,n,NA,NA,1,1,1,1,1,3,NA
44,First time you taught someone younger than you how to do something,adol,U,Baby Don't Cry,Jose James,8,1,4,6,5,n,NA,NA,1,1,1,1,1,3,NA
44,A time trying cigarettes or drugs in high school,adol,U,Take Me Home,Jose James,9,1,6,5,5,n,NA,NA,1,1,1,1,1,4,NA
44,A time you did a specific chore for your parents,adol,U,Ghosts in the Walls,Tommy Allen,10,1,5,3,5,n,NA,NA,1,1,1,1,1,3,NA
44,A time when you played make-believe,child,U,Highway Song,Patty Griffin,11,1,4,6,5,n,NA,NA,1,1,1,1,1,2,NA
